DayOfYear,Hour,LocalSunTime,AirTemp,StdDevAirTemp,MeanUncertaintyAirTemp,skintemp,StdDevSkinTemp,MeanUncertaintySkinTemp,lat,long,localday
280.9193,22.0642,15.0131333333333,302.613,0.054,0.014,304.035,0.037,0.012,22.058,-105.766,280.625505555556
280.9274,22.2577,15.2065866666667,302.6,0.082,0.021,304.077,0.041,0.013,22.0583,-105.7667,280.633603611111
280.9355,22.4517,15.4005466666667,302.815,0.039,0.01,303.589,0.068,0.022,22.0587,-105.7673,280.641701944444
280.9436,22.6457,15.5945,303.004,0.025,0.006,303.8,0.033,0.01,22.059,-105.768,280.6498
280.9517,22.8406,15.7895333333333,302.701,0.059,0.015,303.99,0.056,0.018,22.059,-105.766,280.657905555556
280.9597,23.0334,15.9823333333333,302.768,0.057,0.014,304.035,0.041,0.013,22.059,-105.766,280.665905555555
280.9678,23.2271,16.1761666666667,302.699,0.035,0.009,303.995,0.06,0.019,22.059,-105.764,280.674011111111
280.9759,23.4221,16.3713666666667,302.861,0.039,0.01,303.97,0.061,0.019,22.057,-105.761,280.682119444444
280.9839,23.615,16.5651333333333,302.816,0.032,0.008,304.159,0.033,0.01,22.037,-105.748,280.690155555556
280.992,23.8087,16.7593666666667,303.141,0.042,0.01,304.128,0.033,0.01,22.002,-105.74,280.698277777778
281.0135,0.3247,17.2772066666667,302.849,0.045,0.011,304.408,0.059,0.019,21.909,-105.7124,280.719854444444
281.0216,0.5187,17.4719,302.862,0.059,0.015,304.546,0.023,0.007,21.874,-105.702,280.727983333333
281.0296,0.7111,17.6653,302.833,0.049,0.012,304.368,0.041,0.013,21.84,-105.687,280.736025
281.0537,1.2897,18.2486333333333,302.9,0.041,0.01,304.176,0.039,0.012,21.752,-105.616,280.760322222222
281.0619,1.485,18.4448,302.956,0.056,0.014,304.563,0.059,0.019,21.717,-105.603,280.768558333333
281.0699,1.6776,18.6375666666667,302.837,0.061,0.015,304.111,0.041,0.013,21.6815,-105.6005,280.776565277778
281.0779,1.871,18.8311333333333,302.777,0.046,0.011,304.089,0.051,0.016,21.646,-105.598,280.784572222222
281.086,2.0637,19.0238333333333,302.774,0.047,0.012,304.013,0.021,0.006,21.611,-105.598,280.792672222222
281.0941,2.2576,19.2172666666667,302.729,0.034,0.009,303.947,0.035,0.011,21.577,-105.605,280.800752777778
281.1022,2.4524,19.41194,302.738,0.036,0.009,303.859,0.075,0.024,21.58,-105.6069,280.8088475
281.1102,2.6451,19.6045133333333,302.801,0.031,0.008,303.801,0.031,0.01,21.5829,-105.6088,280.816842222222
281.1183,2.8389,19.79818,302.647,0.045,0.011,303.36,0.044,0.014,21.5859,-105.6108,280.824936666667
281.1567,3.7619,20.7205666666667,299.567,0.018,0.004,299.707,0.021,0.007,21.6,-105.62,280.863311111111
281.1648,3.9556,20.91414,299.838,0.035,0.009,299.993,0.045,0.014,21.6029,-105.6219,280.871405833333
281.1729,4.1483,21.1067133333333,300.111,0.017,0.004,300.324,0.033,0.011,21.6059,-105.6238,280.879500555556
281.1809,4.3409,21.2991866666667,300.214,0.037,0.009,300.468,0.035,0.011,21.6088,-105.6257,280.887495277778
281.1889,4.5332,21.49136,300.277,0.028,0.007,300.725,0.039,0.012,21.6118,-105.6276,280.89549
281.197,4.727,21.6850266666667,300.538,0.026,0.006,301.14,0.042,0.013,21.6147,-105.6296,280.903584444444
281.2052,4.9251,21.883,300.823,0.035,0.009,301.434,0.035,0.011,21.6177,-105.6315,280.911779166667
281.2132,5.1174,22.0751666666667,301.074,0.025,0.006,301.626,0.043,0.014,21.6207,-105.6335,280.919773611111
281.2214,5.3142,22.27184,301.366,0.023,0.006,301.875,0.046,0.014,21.6237,-105.6354,280.927968333333
281.2294,5.5067,22.4642133333333,301.477,0.026,0.007,301.835,0.039,0.012,21.6266,-105.6373,280.935963055556
281.2375,5.699,22.65638,301.809,0.021,0.005,302.013,0.033,0.011,21.6296,-105.6393,280.9440575
281.2455,5.8915,22.8487533333333,302.188,0.025,0.006,302.376,0.037,0.012,21.6325,-105.6412,280.952052222222
281.2535,6.085,23.0421266666667,302.132,0.039,0.01,302.246,0.016,0.005,21.6355,-105.6431,280.960046944444
281.2616,6.2789,23.2359,302.101,0.029,0.007,302.251,0.03,0.009,21.6384,-105.645,280.968141666667
281.2697,6.4717,23.4285666666667,302.167,0.026,0.007,302.285,0.026,0.008,21.6414,-105.647,280.976236111111
281.2777,6.6654,23.62214,302.18,0.032,0.008,302.301,0.05,0.016,21.6443,-105.6489,280.984230833333
281.2857,6.8579,23.8145133333333,302.177,0.024,0.006,302.353,0.031,0.01,21.6473,-105.6508,280.992225555556
281.2938,7.0513,0.007786666666667,302.205,0.03,0.008,302.352,0.031,0.01,21.6502,-105.6527,281.000320277778
281.3019,7.2452,0.20156,302.044,0.023,0.006,302.214,0.031,0.01,21.6532,-105.6546,281.008415
281.3099,7.438,0.394226666666667,302.082,0.022,0.005,302.239,0.023,0.007,21.6561,-105.6566,281.016409444444
281.318,7.6318,0.5879,300.906,0.025,0.006,301.053,0.032,0.01,21.6591,-105.6585,281.024504166667
281.3261,7.8257,0.781673333333334,300.653,0.033,0.008,300.762,0.024,0.008,21.6621,-105.6604,281.032598888889
281.3342,8.0206,0.976439999999999,300.965,0.015,0.004,301.136,0.022,0.007,21.6651,-105.6624,281.040693333333
281.3422,8.2133,1.16901333333333,300.724,0.029,0.007,301.02,0.036,0.011,21.668,-105.6643,281.048688055556
281.3503,8.4072,1.36278666666667,300.817,0.027,0.007,301.045,0.031,0.01,21.671,-105.6662,281.056782777778
281.3584,8.6009,1.55636,300.866,0.033,0.008,301.363,0.032,0.01,21.6739,-105.6681,281.0648775
281.3665,8.7946,1.74992666666667,300.955,0.025,0.006,301.288,0.034,0.011,21.6769,-105.6701,281.072971944444
281.3745,8.9887,1.9439,300.801,0.028,0.007,301.168,0.027,0.008,21.6798,-105.672,281.080966666667
281.3825,9.1812,2.13627333333333,300.454,0.03,0.008,300.704,0.026,0.008,21.6828,-105.6739,281.088961388889
281.3906,9.3736,2.32854666666667,300.713,0.024,0.006,301.011,0.035,0.011,21.6857,-105.6758,281.097056111111
281.3986,9.5663,2.52112,301.018,0.032,0.008,301.331,0.044,0.014,21.6887,-105.6777,281.105050833333
281.4066,9.7586,2.71328666666667,301.081,0.032,0.008,301.481,0.041,0.013,21.6916,-105.6797,281.113045277778
281.4147,9.9523,2.90686,300.923,0.023,0.006,301.395,0.029,0.009,21.6946,-105.6816,281.12114
281.4227,10.1448,3.09923333333333,300.447,0.035,0.009,300.872,0.034,0.011,21.6975,-105.6835,281.129134722222
281.4307,10.3372,3.29150666666667,300.044,0.035,0.009,300.883,0.047,0.015,21.7005,-105.6854,281.137129444444
281.4388,10.5311,3.48528,299.806,0.03,0.008,300.978,0.028,0.009,21.7034,-105.6873,281.145224166667
281.4469,10.7251,3.67914666666667,300.39,0.027,0.007,301.121,0.033,0.01,21.7064,-105.6893,281.153318611111
281.4549,10.9184,3.87232,300.924,0.027,0.007,301.348,0.066,0.021,21.7093,-105.6912,281.161313333333
281.463,11.1112,4.06499333333333,301.246,0.027,0.007,301.514,0.021,0.007,21.7123,-105.6931,281.169408055556
281.471,11.3037,4.25736666666667,301.238,0.024,0.006,301.485,0.038,0.012,21.7152,-105.695,281.177402777778
281.479,11.4961,4.44963333333333,301.371,0.034,0.009,301.497,0.028,0.009,21.7182,-105.697,281.185397222222
281.4871,11.6898,4.64320666666667,301.762,0.032,0.008,301.854,0.033,0.01,21.7211,-105.6989,281.193491944444
281.4951,11.8838,4.83708,300.882,0.035,0.009,301.08,0.035,0.011,21.7241,-105.7008,281.201486666667
281.5032,12.0773,5.03045333333333,301.065,0.034,0.008,301.19,0.025,0.008,21.727,-105.7027,281.209581388889
281.5113,12.2712,5.22422,301.674,0.026,0.007,301.839,0.022,0.007,21.73,-105.7047,281.217675833333
281.5194,12.4651,5.41799333333333,301.779,0.023,0.006,301.985,0.041,0.013,21.733,-105.7066,281.225770555556
281.5274,12.6578,5.61056666666667,301.299,0.022,0.005,301.411,0.044,0.014,21.7359,-105.7085,281.233765277778
281.5355,12.8513,5.80394,301.088,0.023,0.006,301.056,0.03,0.01,21.7389,-105.7104,281.24186
281.5435,13.0441,5.99660666666667,301.091,0.035,0.009,300.987,0.08,0.025,21.7418,-105.7124,281.249854444444
281.5515,13.2364,6.18878,301.237,0.03,0.008,301.224,0.032,0.01,21.7448,-105.7143,281.257849166667
281.5598,13.4359,6.38814666666667,301.688,0.03,0.007,301.582,0.022,0.007,21.7478,-105.7163,281.266143611111
281.5679,13.6296,6.58172,301.936,0.038,0.009,301.857,0.014,0.004,21.7508,-105.7182,281.274238333333
281.576,13.8233,6.77529333333333,302.484,0.024,0.006,302.223,0.022,0.007,21.7537,-105.7201,281.282333055556
281.584,14.0171,6.96896666666667,301.84,0.027,0.007,301.922,0.026,0.008,21.7567,-105.722,281.290327777778
281.5921,14.2112,7.16293333333333,303.146,0.032,0.008,303.204,0.036,0.011,21.7596,-105.724,281.298422222222
281.6403,15.3674,8.31836666666667,301.093,0.089,0.022,303.643,0.052,0.016,21.7773,-105.7355,281.346590277778
281.6483,15.5598,8.51064,301.218,0.086,0.021,303.676,0.065,0.021,21.7803,-105.7374,281.354585
281.6563,15.7521,8.70281333333334,301.341,0.083,0.021,303.718,0.042,0.013,21.7832,-105.7393,281.362579722222
281.6644,15.9447,8.89528666666667,301.548,0.084,0.021,303.842,0.053,0.017,21.7862,-105.7412,281.370674444444
281.6724,16.1373,9.08775333333333,301.721,0.075,0.019,303.906,0.043,0.014,21.7891,-105.7432,281.378668888889
281.6804,16.3296,9.27992666666667,301.842,0.06,0.015,303.895,0.041,0.013,21.792,-105.7451,281.386663611111
281.6885,16.5234,9.4736,301.975,0.058,0.014,304.056,0.036,0.011,21.795,-105.747,281.394758333333
281.6965,16.716,9.66606666666667,301.855,0.076,0.019,303.819,0.034,0.011,21.795,-105.749,281.402752777778
281.7045,16.9084,9.85833333333333,301.874,0.076,0.019,303.867,0.071,0.023,21.795,-105.751,281.410747222222
281.7125,17.1009,10.0507,301.828,0.081,0.02,303.882,0.036,0.011,21.795,-105.753,281.418741666667
281.7206,17.2948,10.2444666666667,301.899,0.081,0.02,304.012,0.024,0.008,21.795,-105.755,281.426836111111
281.7287,17.4885,10.4380333333333,301.964,0.085,0.021,304.023,0.041,0.013,21.795,-105.757,281.434930555556
281.7367,17.6811,10.6305,301.938,0.094,0.024,304.095,0.055,0.017,21.795,-105.759,281.442925
281.7448,17.8745,10.8237666666667,302.068,0.082,0.021,304.22,0.057,0.018,21.795,-105.761,281.451019444444
281.7528,18.0672,11.0163333333333,302.252,0.058,0.014,304.34,0.057,0.018,21.795,-105.763,281.459013888889
281.7608,18.2597,11.2087,302.186,0.078,0.019,304.286,0.04,0.013,21.795,-105.765,281.467008333333
281.7688,18.4521,11.4009666666667,302.318,0.068,0.017,304.368,0.037,0.012,21.795,-105.767,281.475002777778
281.7769,18.6459,11.5946333333333,302.19,0.081,0.02,304.348,0.049,0.015,21.795,-105.769,281.483097222222
281.7849,18.8384,11.787,302.273,0.055,0.014,304.454,0.049,0.015,21.795,-105.771,281.491091666667
281.793,19.0321,11.9805666666667,302.266,0.082,0.02,304.459,0.039,0.012,21.795,-105.773,281.499186111111
281.801,19.2247,12.1730333333333,302.2,0.057,0.014,304.322,0.067,0.021,21.795,-105.775,281.507180555556
281.8092,19.421,12.3692133333333,302.218,0.061,0.015,304.335,0.054,0.017,21.7974,-105.7768,281.515375555555
281.8173,19.6149,12.563,302.231,0.065,0.016,304.415,0.036,0.011,21.7998,-105.7785,281.523470833333
281.8253,19.8075,12.75548,302.345,0.073,0.018,304.302,0.033,0.01,21.8021,-105.7803,281.531465833333
281.8334,20.0015,12.9493666666667,302.289,0.068,0.017,304.172,0.045,0.014,21.8045,-105.782,281.539561111111
281.8415,20.1966,13.1443466666667,302.474,0.069,0.017,304.269,0.053,0.017,21.8069,-105.7838,281.547656111111
281.8495,20.389,13.3366333333333,302.387,0.066,0.017,304.255,0.033,0.011,21.8092,-105.7855,281.555651388889
281.8577,20.5843,13.5318133333333,302.468,0.061,0.015,304.286,0.048,0.015,21.8116,-105.7873,281.563846388889
281.8658,20.7778,13.7252,302.505,0.048,0.012,304.31,0.031,0.01,21.814,-105.789,281.571941666667
281.8738,20.9717,13.9190333333333,302.643,0.034,0.009,304.205,0.024,0.008,21.817,-105.79,281.579938888889
281.8819,21.1645,14.1118533333333,302.653,0.066,0.016,304.343,0.034,0.011,21.8175,-105.7897,281.588039722222
281.8899,21.3584,14.3057666666667,302.663,0.049,0.012,304.295,0.062,0.019,21.818,-105.7895,281.596040277778
281.8979,21.5507,14.49808,302.564,0.043,0.011,304.289,0.059,0.019,21.8185,-105.7893,281.604040833333
281.906,21.7446,14.692,302.682,0.037,0.009,304.209,0.031,0.01,21.819,-105.789,281.612141666667
281.9141,21.9382,14.8856,303.037,0.026,0.006,304.247,0.027,0.008,21.82,-105.789,281.620241666667
281.9222,22.1323,15.0797666666667,303.049,0.031,0.008,304.249,0.056,0.018,21.82,-105.788,281.628344444444
281.9303,22.3262,15.2738,302.766,0.051,0.013,304.368,0.022,0.007,21.819,-105.786,281.63645
281.9384,22.5213,15.4687,302.744,0.05,0.013,304.404,0.043,0.014,21.82,-105.789,281.644541666667
281.9465,22.715,15.6624,302.701,0.046,0.011,304.329,0.042,0.013,21.82,-105.789,281.652641666667
281.9547,22.9113,15.8587,302.758,0.056,0.014,304.22,0.05,0.016,21.82,-105.789,281.660841666667
281.9627,23.1042,16.0506266666667,302.793,0.064,0.016,304.366,0.072,0.023,21.8379,-105.8036,281.668801111111
281.9708,23.2991,16.24454,302.859,0.062,0.015,304.4,0.039,0.012,21.8561,-105.8184,281.67686
281.9788,23.492,16.4364666666667,302.787,0.053,0.013,304.316,0.035,0.011,21.874,-105.833,281.684819444444
281.987,23.6869,16.6298333333333,302.783,0.052,0.013,304.247,0.04,0.013,21.902,-105.856,281.692955555556
282.0086,0.2072,17.1457333333333,302.692,0.053,0.013,304.083,0.032,0.01,21.974,-105.922,281.714372222222
282.0167,0.3998,17.3368,302.646,0.054,0.014,304.138,0.032,0.01,22.002,-105.945,281.722408333333
282.0247,0.5921,17.5276333333333,302.572,0.059,0.015,304.003,0.051,0.016,22.029,-105.967,281.730347222222
282.0648,1.5558,18.4836,302.495,0.043,0.011,303.692,0.04,0.013,22.163,-106.083,281.770125
282.0729,1.7495,18.6758333333333,302.505,0.04,0.01,303.536,0.028,0.009,22.19,-106.105,281.778163888889
282.081,1.9448,18.8696666666667,302.457,0.04,0.01,303.558,0.025,0.008,22.217,-106.127,281.786202777778
282.0891,2.1373,19.0606333333333,302.431,0.047,0.012,303.672,0.049,0.016,22.245,-106.15,281.794238888889
282.0971,2.3297,19.2515666666667,302.397,0.041,0.01,303.562,0.039,0.012,22.273,-106.172,281.802177777778
282.1051,2.5232,19.4435333333333,302.391,0.043,0.011,303.61,0.025,0.008,22.3,-106.195,281.810113888889
282.1132,2.7162,19.6349333333333,302.352,0.034,0.009,303.596,0.067,0.021,22.325,-106.219,281.818147222222
282.1212,2.9085,19.8255666666667,302.359,0.041,0.01,303.632,0.048,0.015,22.35,-106.244,281.826077777778
282.1292,3.1009,20.0163666666667,302.333,0.044,0.011,303.8,0.041,0.013,22.374,-106.268,281.834011111111
282.1372,3.2933,20.2073266666667,302.302,0.069,0.017,303.799,0.027,0.009,22.4006,-106.2896,281.841951111111
282.1452,3.4858,20.3983866666667,302.254,0.06,0.015,303.797,0.035,0.011,22.4271,-106.3112,281.849891111111
282.1533,3.6795,20.5906333333333,302.221,0.039,0.01,303.63,0.044,0.014,22.454,-106.333,281.857930555556
282.1613,3.8721,20.7817,302.113,0.046,0.011,303.221,0.047,0.015,22.48,-106.356,281.865866666667
282.1694,4.0646,20.9728,302.191,0.05,0.012,303.443,0.057,0.018,22.508,-106.377,281.873908333333
282.1774,4.257,21.1636666666667,302.215,0.052,0.013,303.421,0.043,0.014,22.533,-106.4,281.881844444444
282.1855,4.4507,21.3558333333333,302.173,0.037,0.009,303.25,0.037,0.012,22.56,-106.423,281.889880555555
282.1935,4.6448,21.5484666666667,302.149,0.05,0.013,303.202,0.042,0.013,22.586,-106.445,281.897819444444
282.2016,4.8383,21.7403666666667,302.16,0.045,0.011,303.148,0.025,0.008,22.612,-106.469,281.905852777778
282.2096,5.031,21.9315333333333,302.175,0.022,0.005,303.099,0.037,0.012,22.638,-106.492,281.913788888889
282.2177,5.2234,22.1224,302.197,0.039,0.01,302.956,0.047,0.015,22.664,-106.515,281.921825
282.2256,5.4157,22.3132333333333,302.259,0.041,0.01,303.012,0.045,0.014,22.689,-106.537,281.929663888889
282.2337,5.6097,22.5057666666667,302.224,0.024,0.006,302.913,0.027,0.008,22.715,-106.559,281.937702777778
282.2418,5.8022,22.6968,302.199,0.037,0.009,302.961,0.033,0.01,22.742,-106.581,281.945741666667
282.2498,5.9962,22.8892666666667,302.236,0.045,0.011,302.995,0.041,0.013,22.769,-106.604,281.953677777778
282.2578,6.1885,23.0799666666667,302.23,0.03,0.008,303.179,0.018,0.006,22.796,-106.628,281.961611111111
282.2659,6.3823,23.2721,302.213,0.032,0.008,303.226,0.03,0.009,22.822,-106.653,281.969641666667
282.274,6.5748,23.463,302.171,0.039,0.01,303.18,0.03,0.009,22.848,-106.677,281.977675
282.282,6.7672,23.6539333333333,302.163,0.037,0.009,303.13,0.033,0.011,22.876,-106.699,281.985613888889
282.29,6.9597,23.8449,302.168,0.047,0.012,303.142,0.03,0.009,22.904,-106.722,281.99355
282.2981,7.1535,0.037166666666667,302.197,0.03,0.008,303.137,0.034,0.011,22.932,-106.745,282.001586111111
282.3061,7.346,0.2282,302.257,0.024,0.006,303.126,0.042,0.013,22.96,-106.767,282.009525
282.3142,7.5409,0.4215,302.219,0.043,0.011,303.142,0.029,0.009,22.988,-106.791,282.017558333333
282.3222,7.7336,0.612666666666668,302.162,0.042,0.011,303.127,0.033,0.01,23.016,-106.814,282.025494444444
282.3303,7.9261,0.803633333333333,302.225,0.025,0.006,303.132,0.036,0.011,23.044,-106.837,282.033530555556
282.3383,8.1187,0.994633333333334,302.168,0.034,0.009,303.102,0.053,0.017,23.072,-106.861,282.041463888889
282.3463,8.3111,1.18536666666667,302.17,0.027,0.007,303.149,0.037,0.012,23.098,-106.886,282.049394444444
282.3543,8.5035,1.3761,302.111,0.032,0.008,302.856,0.025,0.008,23.124,-106.911,282.057325
282.3623,8.6959,1.56683333333333,301.978,0.039,0.01,302.537,0.037,0.012,23.151,-106.936,282.065255555556
282.3704,8.8884,1.75766666666667,301.956,0.037,0.009,302.61,0.019,0.006,23.177,-106.961,282.073286111111
282.3784,9.0808,1.9484,302.002,0.033,0.008,302.623,0.055,0.017,23.203,-106.986,282.081216666667
282.3864,9.2741,2.1401,301.995,0.029,0.007,302.773,0.032,0.01,23.229,-107.01,282.08915
282.3945,9.4671,2.33143333333333,302.035,0.04,0.01,302.884,0.045,0.014,23.255,-107.035,282.097180555556
282.4025,9.6596,2.5224,302.006,0.033,0.008,302.899,0.048,0.015,23.282,-107.058,282.105116666667
282.4106,9.8531,2.7145,302.027,0.048,0.012,303.065,0.024,0.007,23.312,-107.079,282.113158333333
282.4186,10.0458,2.90586666666667,302.171,0.036,0.009,303.143,0.027,0.009,23.342,-107.099,282.121102777778
282.4266,10.2383,3.09676666666667,302.225,0.031,0.008,303.192,0.049,0.016,23.369,-107.123,282.129036111111
282.4346,10.4309,3.28776666666667,302.168,0.032,0.008,303.229,0.041,0.013,23.395,-107.147,282.136969444444
282.4426,10.6233,3.4785,302.189,0.033,0.008,303.266,0.04,0.013,23.42,-107.172,282.1449
282.4507,10.817,3.67066666666667,302.216,0.044,0.011,303.243,0.037,0.012,23.447,-107.195,282.152936111111
282.4587,11.0095,3.8617,302.157,0.03,0.008,302.93,0.035,0.011,23.473,-107.217,282.160875
282.4667,11.202,4.05266666666667,302.058,0.029,0.007,302.72,0.026,0.008,23.5,-107.24,282.168811111111
282.4748,11.3957,4.24483333333333,302.082,0.033,0.008,302.62,0.022,0.007,23.526,-107.263,282.176847222222
282.4829,11.5896,4.43706666666667,302.033,0.029,0.007,302.759,0.026,0.008,23.551,-107.288,282.184877777778
282.4909,11.7821,4.62803333333333,302.109,0.03,0.007,302.781,0.045,0.014,23.577,-107.311,282.192813888889
282.4989,11.9745,4.81883333333334,302.024,0.032,0.008,302.748,0.038,0.012,23.603,-107.335,282.200747222222
282.507,12.1684,5.0112,302.072,0.024,0.006,302.842,0.039,0.012,23.63,-107.358,282.208783333333
282.5151,12.3619,5.20323333333333,302.077,0.029,0.007,302.911,0.039,0.012,23.657,-107.38,282.216822222222
282.5232,12.5572,5.397,302.101,0.025,0.006,302.971,0.038,0.012,23.684,-107.403,282.224858333333
282.5313,12.7497,5.58796666666667,302.091,0.023,0.006,302.871,0.038,0.012,23.711,-107.426,282.232894444444
282.5393,12.9423,5.77903333333333,302.239,0.036,0.009,303.189,0.056,0.018,23.739,-107.449,282.240830555556
282.5473,13.1348,5.97,302.228,0.03,0.008,303.164,0.036,0.011,23.765,-107.472,282.248766666667
282.5554,13.3297,6.16336666666667,302.325,0.02,0.005,303.232,0.028,0.009,23.792,-107.495,282.256802777778
282.5634,13.5226,6.35473333333333,302.297,0.043,0.011,303.151,0.024,0.008,23.818,-107.518,282.264738888889
282.5714,13.7149,6.5455,302.354,0.032,0.008,303.372,0.016,0.005,23.844,-107.541,282.272675
282.5795,13.9088,6.73786666666667,302.327,0.037,0.009,303.363,0.027,0.008,23.869,-107.564,282.280711111111
282.5876,14.1012,6.92873333333333,302.374,0.035,0.009,303.312,0.022,0.007,23.895,-107.587,282.288747222222
282.5956,14.2938,7.11986666666667,302.424,0.031,0.008,303.322,0.041,0.013,23.922,-107.609,282.296686111111
282.6036,14.486,7.3106,302.418,0.035,0.009,303.308,0.049,0.015,23.946,-107.631,282.304625
282.6117,14.6801,7.50323333333333,302.57,0.032,0.008,303.289,0.025,0.008,23.97,-107.653,282.312663888889
282.6197,14.8724,7.694,302.662,0.026,0.006,303.299,0.048,0.015,23.997,-107.676,282.3206
282.6277,15.0648,7.88486666666667,302.672,0.041,0.01,303.296,0.027,0.008,24.024,-107.699,282.328536111111
282.6357,15.2573,8.07583333333334,302.497,0.032,0.008,303.274,0.021,0.007,24.052,-107.722,282.336472222222
282.6437,15.4498,8.26686666666667,302.371,0.031,0.008,303.3,0.029,0.009,24.077,-107.744,282.344411111111
282.6518,15.6437,8.46056666666667,302.288,0.029,0.007,303.331,0.049,0.016,24.08,-107.747,282.352502777778
